面积,直径,周长,形状因子,椭圆宽度,椭圆高度,椭圆方向角,椭圆因子,规则度,总凹陷深度,最大凹陷深度,凹陷数目,凹陷角度,凹陷椭圆夹角,重叠系数1,重叠系数2,平均半径,最大半径,最小半径,半径方差,球形度,eccentricity,elongation,freq_low_fft,freq_high_fft,FFT_Harmon1,FFT_Harmon2,FFT_Harmon3,FFT_Harmon4,FFT_Harmon5,FFT_Harmon6,FFT_Harmon7,FFT_Harmon8,FFT_Harmon9,FFT_Harmon10,FFT_Harmon11,FFT_Harmon12,FFT_Harmon13,FFT_Harmon14,FFT_Harmon15,FFT_Harmon16,FFT_Harmon17,FFT_Harmon18,FFT_Harmon19,FFT_Harmon20,FFT_Harmon21,FFT_Harmon22,FFT_Harmon23,FFT_Harmon24,FFT_Harmon25,FFT_Harmon26,FFT_Harmon27,FFT_Harmon28,FFT_Harmon29,FFT_Harmon30,FFT_Harmon31,平均灰度,灰度方差,灰度标准差,灰度标准误,灰度扭斜度,灰度峰态,平均光密度,光密度方差,光密度标准差,光密度标准误,光密度扭斜度,光密度峰态,积分光密度,边缘梯度,轮廓H1,轮廓H2,轮廓H3,轮廓H4,轮廓H5,轮廓H6,轮廓H7,DNAH1,DNAH2,DNAH3,DNAH4,DNAH5,DNAH6,DNAH7,红色H1,红色H2,红色H3,红色H4,红色H5,红色H6,红色H7,绿色H1,绿色H2,绿色H3,绿色H4,绿色H5,绿色H6,绿色H7,蓝色H1,蓝色H2,蓝色H3,蓝色H4,蓝色H5,蓝色H6,蓝色H7,角度二阶矩,对比度,相关系数,反差矩,熵,小梯度优势,大梯度优势,灰度分布不均匀性,梯度分布不均匀性,灰度熵,梯度熵,惯性,DarkLengthMean,DarkLengthVari,DarkLengthStd,DarkLengthCV,DarkLengthSkewness,DarkLengthKurtosis,DarkDistMean,DarkDistVari,DarkDistStd,DarkDistCV,DarkDistSkewness,DarkDistKurtosis,DarkGreyMean,DarkGreyVari,DarkGreyStd,DarkGreyCV,DarkGreySkewness,DarkGreyKurtosis,DarkODMean,DarkODVari,DarkODStd,DarkODCV,DarkODSkewness,DarkODKurtosis,BrightLengthMean,BrightLengthVari,BrightLengthStd,BrightLengthCV,BrightLengthSkewness,BrightLengthKurtosis,BrightDistMean,BrightDistVari,BrightDistStd,BrightDistCV,BrightDistSkewness,BrightDistKurtosis,BrightGreyMean,BrightGreyVari,BrightGreyStd,BrightGreyCV,BrightGreySkewness,BrightGreyKurtosis,BrightODMean,BrightODVari,BrightODStd,BrightODCV,BrightODSkewness,BrightODKurtosis,DarkReletiveLengthMean,DarkReletiveLengthVari,DarkReletiveLengthStd,DarkReletiveDistMean,DarkReletiveDistVari,DarkReletiveDistStd,BrightReletiveLengthMean,BrightReletiveLengthVari,BrightReletiveLengthStd,BrightReletiveDistMean,BrightReletiveDistVari,BrightReletiveDistStd,DarkArea,DarkIOD,DarkAreaRatio,DarkDNARatio,BrightArea,BrightIOD,BrightAreaRatio,BrightDNARatio,BrightDarkGreyRatio,BrightDarkODRatio,BrightDarkLengthRatio,BrightDarkDistRatio,dnaIndex,归一角度二阶矩,归一对比度,归一相关系数,归一反差矩,归一熵,归一小梯度优势,归一大梯度优势,归一灰度分布不均匀性,归一梯度分布不均匀性,归一灰度熵,归一梯度熵,归一惯性,裸核指数,核红色最大光密度,核绿色最大光密度,核蓝色最大光密度,核黄色最大光密度,核色度平均值,核饱和度平均值,核色度方差,核饱和方差,胞浆红色光密度,胞浆绿色光密度,胞浆红绿光密度比,胞浆平均半径,胞浆最大半径,胞浆最小半径,核浆比,细胞长宽比,核偏心度,胞浆厚度平均值,胞浆厚度最大值,胞浆厚度最小值,斑点系数,归一胞浆厚度,核DAB积分强度,核DAB平均强度,浆DAB平均强度,label
36.5692,6.82359,26.1765,0.670639,4.56356,10.4795,43.6448,0.971122,4.10409,2.2384,0.355754,1,-20.5647,64.2095,1.24696,0.041667,3.69859,5.32982,1.79261,3.08427,0.336336,1.09327,1.38122,2.44468,0.235202,1.00389,0.417872,0.593667,0.194199,0.444986,0.089981,0.101827,0.186785,0.180338,0.166777,0.218331,0.05807,0.150075,0.133513,0.035051,0.147108,0.131352,0.061884,0.143809,0.104367,0.044051,0.121757,0.095033,0.065522,0.127071,0.082656,0.056049,0.075686,0.043857,0.025112,0.061601,117.123,276.588,16.6309,0.141996,0.509014,0.695531,0.18117,0.003741,0.061163,0.337599,-0.026579,0.265928,6.8232,0.928804,28.4599,386.065,3.99895,0.944827,1.74529,15.6524,-0.894929,0.005889,1.5e-05,0,0,0,0,0,0.003245,4e-06,0,0,0,0,0,0.004461,9e-06,0,0,0,0,0,0.005928,1.5e-05,0,0,0,0,0,0.09362,1.06406,0.47009,0.673562,1.17834,0.032216,136.051,79.9562,42.9865,0.637969,1.03176,29.4747,0.86643,0.303902,0.551273,0.636258,1.08978,0.434878,1.16728,0.777921,0.881999,0.755599,1.10897,0.37017,104.545,137.746,11.7365,0.112263,0.095004,-0.541157,0.325857,0.002414,0.049127,0.150764,0.166361,-0.336467,0.755805,0.298379,0.546241,0.722728,1.35212,0.799598,1.26101,0.547397,0.739863,0.586722,0.995006,-0.358614,133.075,183.656,13.552,0.101837,1.04807,0.873518,0.220435,0.001805,0.042491,0.192759,-0.80818,0.266342,0.143277,0.00831,0.091161,0.193027,0.021273,0.145851,0.124983,0.008159,0.090329,0.208526,0.014969,0.122347,14.3963,4.69114,0.393673,0.687528,11.9541,2.6351,0.326889,0.386197,1.2729,0.676478,0.872321,1.0803,0.850497,0.033852,3.63543,0.131763,0.48709,1.6087,0.010548,204.189,48.9327,136.542,0.859014,0.627919,44.3333,0,0.738384,0.527531,0.393033,0.395002,2.68259,100.949,6.66995,26.1599,0.29135,0.149486,1.94901,27.5023,39.4375,6.81193,0.292297,1.83333,1.86111,22.1997,35.8523,1.43409,1,22.1997,0,0,0,0
22.2372,5.32102,18.0281,0.859763,4.87252,6.02784,103.019,0.961542,4.28166,1.16,0,0,0,103.019,1.01777,0.2,2.69514,3.65623,2.02811,0.582086,0.5547,1.13995,1.15268,0.845634,0.130737,0.371229,0.35844,0.110224,0.224048,0.075295,0.125103,0.12965,0.177053,0.092826,0.185091,0.06669,0.09185,0.099023,0.125335,0.099723,0.113248,0.069893,0.058503,0.074324,0.099935,0.08668,0.088323,0.071588,0.026574,0.064298,0.07219,0.066899,0.078094,0.055764,0.012106,0.037801,92.4833,576.654,24.0136,0.259653,0.111914,-0.716747,0.294967,0.01416,0.118995,0.40342,0.462142,-0.184822,6.82463,0.855,20.9829,11.3892,2.81624,0.00596,0.000771,0.018881,0.000195,0.003214,0,0,0,0,0,0,0.001885,0,0,0,0,0,0,0.002358,0,0,0,0,0,0,0.00323,0,0,0,0,0,0,0.04231,2.49497,0.201333,0.548248,1.49312,0.010021,205.045,30.6966,79.0225,0.819028,0.632565,70.4888,1.56063,0.657815,0.811058,0.5197,0.933371,1.30554,1.37748,1.03207,1.01591,0.73751,1.32508,2.34732,70.9512,143.01,11.9587,0.168548,-0.467038,-0.052118,0.498187,0.006261,0.079124,0.158824,0.985727,1.1496,1.02179,0.653179,0.808195,0.79096,1.21765,1.22518,1.67311,0.568686,0.754113,0.450726,-0.104202,-0.607474,117.788,159.523,12.6303,0.107229,0.313902,-0.925483,0.273755,0.002136,0.04622,0.168838,-0.155967,-0.973862,0.330948,0.029582,0.171994,0.29211,0.046412,0.215434,0.216681,0.029373,0.171386,0.3548,0.025574,0.159918,10.5402,5.25097,0.473988,0.769415,8.48354,2.32241,0.381503,0.340299,1.66013,0.549503,0.65473,1.21461,0.850675,0.014481,9.16949,0.054628,0.36826,1.93826,0.006481,241.197,16.0562,138.82,1.08826,0.263681,64.0786,0,1.08517,0.835294,0.610029,0.611999,4.26111,124.883,7.65504,27.1506,0.345373,0.196861,1.7544,28.6352,39.4375,7.52898,0.171561,1.07879,4.23809,23.9529,35.1352,2.86818,1,23.9529,0,0,0,0
21.8516,5.27468,18.6221,0.791814,4.52998,6.39299,128.044,0.958266,3.8911,1.89609,0,0,0,128.044,1.19217,0.052083,2.69308,3.40125,1.79261,0.570026,0.527046,1.12967,1.16678,0.690795,0.15669,0.384136,0.278543,0.167615,0.216314,0.083319,0.072296,0.097882,0.120667,0.18452,0.157592,0.119889,0.099104,0.106291,0.100667,0.149914,0.098984,0.088904,0.052583,0.081018,0.07566,0.123832,0.099701,0.083129,0.059519,0.058468,0.05789,0.072729,0.055723,0.047692,0.03463,0.038321,105.046,644.963,25.3961,0.241763,0.511776,-0.431358,0.304894,0.010815,0.103997,0.341092,-0.074252,-0.800548,6.85837,0.825735,21.8959,50.8377,1.6971,0.088255,0.015461,0.278528,0.036382,0.003479,1e-06,0,0,0,0,0,0.002164,0,0,0,0,0,0,0.002582,1e-06,0,0,0,0,0,0.003496,1e-06,0,0,0,0,0,0.059268,1.85025,0.249306,0.622048,1.37332,0.017923,180.824,31.2527,52.4066,0.802697,0.830139,44.7967,1.51092,1.58554,1.25918,0.83339,1.15958,0.171673,1.21499,0.848942,0.921381,0.758342,1.64122,2.32522,84.65,166.382,12.8989,0.152379,0.62399,-0.161424,0.419606,0.00417,0.064577,0.153899,-0.323042,-0.570486,0.75119,0.153022,0.39118,0.520747,1.07126,1.11941,1.61335,1.65617,1.28692,0.79767,1.50189,1.16798,131.852,313.294,17.7001,0.134242,0.370195,-0.706806,0.226132,0.003336,0.057759,0.255421,-0.151854,-0.903579,0.323221,0.07256,0.269369,0.259916,0.03885,0.197105,0.160697,0.007003,0.083683,0.345134,0.075792,0.275303,10.2831,4.31484,0.470588,0.629135,7.84085,1.77306,0.358824,0.258526,1.55762,0.538915,0.497175,1.32787,0.85488,0.021018,6.19138,0.079573,0.441075,1.81064,0.006043,227.209,19.2527,113.308,1.02972,0.440259,48.8846,0,0.835294,0.687232,0.516348,0.518317,7.21143,90.7429,5.22109,29.1673,0.135592,0.075568,1.79431,36.1319,39.4375,8.96307,0.178315,1,3.4,31.4711,35.8523,3.94375,1,31.4711,0,0,0,0
39.14,7.05936,23.8514,0.864549,6.51193,7.74749,33.9363,0.985267,5.84591,1.62478,0,0,0,33.9363,1.0817,0.166667,3.55821,4.1964,2.80015,0.451928,0.667275,1.10582,1.07779,1.3657,0.254052,0.256137,0.399463,0.233117,0.306187,0.181739,0.127493,0.17403,0.190102,0.176565,0.187308,0.171233,0.098108,0.129664,0.155424,0.106884,0.163225,0.118418,0.086422,0.108966,0.117747,0.094939,0.128805,0.109382,0.075389,0.110822,0.082434,0.083676,0.085363,0.073691,0.039667,0.072248,105.042,126.414,11.2434,0.107037,-0.467967,-0.245907,0.171576,0.002333,0.048304,0.281533,0.731219,0.179853,6.88089,0.423864,20.8132,15.3202,0.385514,0.002347,-6.8e-05,-0.008595,-3.5e-05,0.003737,0,0,0,0,0,0,0.001806,0,0,0,0,0,0,0.002916,0,0,0,0,0,0,0.003759,0,0,0,0,0,0,0.184757,0.381038,1.1347,0.818668,0.855871,0.069595,57.7588,110.73,28.8071,0.501093,1.08857,13.4437,1.34446,0.7798,0.883063,0.656816,0.604218,-0.990006,2.21441,1.2249,1.10675,0.499796,0.535007,-0.801299,90.7879,79.4925,8.91586,0.098205,0.188187,-0.800466,0.386454,0.001816,0.042614,0.110269,-0.017542,-0.803723,0.717045,0.178836,0.42289,0.589768,1.04047,0.298702,1.77374,1.60636,1.26742,0.714545,1.46523,2.31089,117.371,30.73,5.54347,0.04723,-0.305185,0.114847,0.273345,0.000429,0.02071,0.075765,0.437833,0.151022,0.214901,0.019923,0.14115,0.353954,0.031295,0.176905,0.114614,0.004569,0.067595,0.283518,0.041041,0.202587,8.48354,3.2785,0.216749,0.476464,7.96939,2.17839,0.203612,0.316585,1.2928,0.707316,0.533333,0.801003,0.857689,0.117702,0.826987,0.591293,0.713245,1.09711,0.030122,125.82,90.6656,35.3087,0.616913,1.07704,23.3248,0,0.90908,0.569592,0.428609,0.430578,4.11859,144.282,2.76876,11.4319,0.365156,0.202359,1.8045,21.0489,39.4375,7.52898,0.222778,1,1.11539,15.5061,34.7767,1.79261,1,15.5061,0,0,0,0
26.6075,5.82046,25.9665,0.495876,3.52927,10.4252,152.75,0.918418,2.88472,2.39801,0.717045,2,65.5838,87.1666,1.05168,0.061728,3.34689,5.93461,1.52108,4.01793,0.256307,1.10499,1.63002,2.1813,0.322514,1.22555,0.147715,0.674448,0.24926,0.357618,0.113565,0.13053,0.083934,0.187194,0.208093,0.186435,0.253274,0.06362,0.19538,0.104029,0.148017,0.105478,0.136381,0.120889,0.112595,0.147146,0.101575,0.110071,0.120937,0.051448,0.11626,0.064679,0.079528,0.051252,0.051125,0.031871,97.0524,183.628,13.551,0.139625,1.31879,2.62948,0.257419,0.003263,0.057123,0.221908,-0.807269,1.16743,6.94854,0.768304,33.1651,661.061,0.572863,0.311481,0.131502,7.69905,0.05637,0.005366,1.7e-05,0,0,0,0,0,0.002723,4e-06,0,0,0,0,0,0.004013,1e-05,0,0,0,0,0,0.005394,1.8e-05,0,0,0,0,0,0.187226,0.884758,0.562809,0.744139,0.943066,0.053755,122.659,76.1659,36.435,0.558345,0.98121,32.6726,0.911245,0.223312,0.472559,0.518586,1.2066,1.13665,1.09947,0.407186,0.638112,0.580381,0.914886,0.536062,85.975,28.7594,5.36278,0.062376,-0.289572,1.13086,0.408901,0.000757,0.027512,0.067282,0.573023,1.40106,0.448153,0.036326,0.190594,0.425288,2.13101,4.14294,1.59343,0.549859,0.741525,0.465363,-0.334585,-0.651062,117.81,152.499,12.3491,0.104822,1.2534,1.3201,0.27342,0.001876,0.043315,0.158419,-1.01999,0.677462,0.176658,0.008393,0.091612,0.213148,0.015303,0.123707,0.086881,0.001365,0.036949,0.30891,0.020666,0.143755,10.2831,4.20476,0.386473,0.60513,5.39862,1.47609,0.202899,0.212432,1.37028,0.668669,0.491803,1.44928,0.86612,0.058167,3.20427,0.154487,0.55516,1.4473,0.027206,173.547,42.5605,53.2422,0.831438,0.895636,32.7623,0,0.849082,0.592256,0.439333,0.441302,0.5,134.643,5.07445,19.4243,0.33348,0.18817,1.77223,31.5894,39.4375,13.6239,0.290781,1.51724,1.16,26.8139,35.8523,7.8875,1,26.8139,0,0,0,0
34.1912,6.59801,22.5043,0.848361,6.05456,7.45231,142.542,0.962377,5.32973,1.77957,0,0,0,142.542,1.07921,0.069196,3.35074,4.1964,2.29567,0.611311,0.547056,1.10848,1.10978,1.08758,0.260306,0.332184,0.307946,0.208874,0.33122,0.139159,0.146073,0.158351,0.144502,0.155519,0.175817,0.106704,0.13708,0.134314,0.153313,0.14448,0.153947,0.108624,0.098101,0.119759,0.107733,0.13472,0.117848,0.095035,0.084168,0.089945,0.091748,0.11325,0.086328,0.083034,0.044521,0.053128,103.114,298.714,17.2834,0.167614,0.26655,-0.513038,0.207623,0.005343,0.073096,0.35206,0.063076,-0.734781,7.25902,0.482738,21.3239,23.454,4.41538,0.090471,-0.031481,-0.273953,-0.049473,0.003574,1e-06,0,0,0,0,0,0.001851,0,0,0,0,0,0,0.002771,0,0,0,0,0,0,0.003593,1e-06,0,0,0,0,0,0.095591,0.68943,0.572996,0.741662,1.1331,0.041552,114.191,65.9097,29.0072,0.665604,1.09148,26.4549,1.02777,0.414278,0.643645,0.626256,1.36298,1.58699,1.03459,0.572915,0.756911,0.731602,2.20786,6.00168,87.9082,100.909,10.0453,0.114271,0.3715,-0.793198,0.40116,0.002412,0.049117,0.122437,-0.193122,-0.922516,0.693144,0.318539,0.564393,0.81425,2.39018,6.89497,2.39558,2.19601,1.48189,0.618594,0.249366,-0.802816,119.987,162.192,12.7355,0.10614,0.401322,-0.354008,0.265669,0.002085,0.045657,0.171857,-0.164276,-0.395358,0.175767,0.012116,0.110075,0.176934,0.016756,0.129446,0.11854,0.009316,0.096521,0.409689,0.064227,0.253431,12.5968,5.05332,0.368421,0.696144,10.1545,2.69775,0.296992,0.371641,1.36492,0.662253,0.674419,2.31548,0.904821,0.064759,1.88055,0.26799,0.60995,1.3525,0.024545,152.209,59.0794,48.1336,0.745598,0.991745,28.8051,0,0.942504,0.624441,0.461609,0.463579,2.83456,137.853,3.95705,19.1721,0.256329,0.144094,1.7789,32.4857,39.4375,9.68011,0.212104,1.21277,1.47619,27.1617,35.1352,3.94375,1,27.1617,0,0,0,0
53.2792,8.23634,28.9217,0.800401,6.79229,10.115,3.91114,0.984868,6.0774,2.91198,0.507028,2,12.5341,-8.62297,1.10298,0.031636,4.16435,5.48434,2.8905,1.34541,0.527046,1.08836,1.21377,1.0731,0.430838,0.749135,0.339417,0.105212,0.279475,0.180061,0.128296,0.099088,0.190978,0.191644,0.220118,0.216875,0.127967,0.154235,0.128201,0.16667,0.173539,0.177064,0.156924,0.137162,0.153656,0.138938,0.153023,0.149894,0.108141,0.128106,0.112004,0.120494,0.129216,0.120309,0.091285,0.105105,133.239,154.67,12.4366,0.093341,-0.215465,0.591098,0.134994,0.001726,0.041546,0.307765,0.621301,1.53333,7.27044,0.605833,22.3398,79.8279,0.394227,0.014022,0.00034,0.021313,0.000862,0.005954,6e-06,0,0,0,0,0,0.002861,1e-06,0,0,0,0,0,0.004597,4e-06,0,0,0,0,0,0.006005,7e-06,0,0,0,0,0,0.165438,0.514156,0.935121,0.782074,0.924032,0.054495,91.7735,152.986,35.3707,0.519694,1.14163,20.881,0.731386,0.204403,0.452109,0.618153,1.63943,2.65002,1.11026,0.757365,0.870267,0.783838,2.41336,9.0797,120.783,83.1878,9.12074,0.075513,-1.06485,2.03697,0.261731,0.001193,0.034536,0.13195,1.42928,3.38741,0.666726,0.139733,0.373809,0.560663,1.0742,0.393398,1.98131,1.22797,1.10814,0.559296,0.952959,0.088802,146.731,57.1974,7.5629,0.051543,0.099589,-0.462357,0.176473,0.000501,0.022391,0.126882,0.023996,-0.414332,0.1002,0.003836,0.061939,0.152106,0.014215,0.119227,0.091342,0.002623,0.051212,0.27144,0.023048,0.151815,16.5815,4.33989,0.311218,0.596922,15.2961,2.69934,0.287093,0.371276,1.21483,0.674252,0.911593,1.78454,0.906245,0.066433,1.62877,0.307232,0.61145,1.33894,0.018954,172.249,100.497,107.073,0.721756,0.891846,34.6774,0,0.60805,0.391054,0.2971,0.299069,4.99045,111.654,3.36253,11.3313,0.235418,0.108804,2.1637,25.7383,39.4375,9.68011,0.293886,1.52941,1.34043,19.6184,34.4182,2.86818,1.22613,19.6184,0,0,0,0
39.8469,7.12283,24.6554,0.823695,5.74599,8.93364,43.7292,0.985838,5.238,1.86804,0,0,0,43.7292,1.20625,0.030273,3.647,4.67456,2.40504,0.952337,0.514496,1.10024,1.18335,1.1594,0.29115,0.571046,0.32488,0.324735,0.203625,0.255019,0.086913,0.121119,0.156156,0.154895,0.166047,0.223954,0.102991,0.143385,0.122982,0.101952,0.133451,0.172001,0.096679,0.158028,0.113658,0.087158,0.099665,0.126114,0.059553,0.127911,0.084369,0.055007,0.095903,0.0704,0.06665,0.087156,103.069,118.683,10.8942,0.105698,-0.498525,1.22861,0.179771,0.002318,0.04815,0.267841,1.00251,2.1533,7.34819,0.235795,22.5239,89.8129,0.122643,0.004678,-7.3e-05,-0.033562,8.6e-05,0.003837,2e-06,0,0,0,0,0,0.001893,1e-06,0,0,0,0,0,0.002989,1e-06,0,0,0,0,0,0.003858,2e-06,0,0,0,0,0,0.291978,0.335084,1.31166,0.842426,0.770712,0.066306,67.047,141.915,27.4201,0.46165,1.12214,16.2257,1.20105,0.788482,0.887965,0.739324,0.776626,-0.815851,2.22284,3.06598,1.751,0.787728,1.07021,-0.027778,90.1493,107.25,10.3561,0.114878,-0.579629,-0.804588,0.39045,0.002716,0.052113,0.133468,0.738119,-0.553594,0.72985,0.547309,0.739803,1.01364,2.40003,4.69612,2.3304,2.41517,1.55408,0.666874,0.775454,-0.726689,114.554,50.6622,7.11774,0.062134,0.621185,0.248079,0.284223,0.000708,0.0266,0.093587,-0.46112,0.033892,0.190267,0.019788,0.140669,0.352136,0.076944,0.277388,0.115621,0.013735,0.117198,0.369175,0.060611,0.246193,8.61208,3.36259,0.216129,0.457608,9.51185,2.70349,0.23871,0.367912,1.27071,0.727937,0.607676,1.04839,0.915937,0.120727,0.825575,0.590701,0.722031,1.09619,0.038165,130.875,94.4734,39.1003,0.615717,1.06989,24.9969,0,0.878046,0.592256,0.461609,0.463579,4.06918,145.682,3.41212,12.3143,0.30537,0.146185,2.08892,25.7814,39.4375,8.24602,0.262294,1.50413,2.43478,20.2207,34.0597,3.58523,1,20.2207,0,0,0,0
55.4001,8.39867,28.5377,0.854811,7.49921,9.52118,11.7266,0.98539,6.77816,2.01405,0.320672,1,-29.0669,40.7935,0.99282,0.0275,4.23527,5.13326,3.2267,0.784685,0.628587,1.08856,1.08628,1.38206,0.331851,0.335813,0.429643,0.212824,0.281995,0.196103,0.135694,0.127028,0.234807,0.173162,0.167229,0.190943,0.120121,0.133233,0.141882,0.135102,0.147197,0.163192,0.087381,0.134459,0.116147,0.10508,0.118694,0.115861,0.08063,0.119223,0.120482,0.112175,0.142184,0.112416,0.080535,0.107786,118.272,139.782,11.8229,0.099964,-0.024523,0.167882,0.130722,0.001945,0.044107,0.337411,0.406313,1.07079,7.35965,0.496875,21.1898,29.8275,0.012291,0.000303,0,-0.000327,0,0.004785,2e-06,0,0,0,0,0,0.002161,0,0,0,0,0,0,0.003751,1e-06,0,0,0,0,0,0.00482,2e-06,0,0,0,0,0,0.159676,0.58056,0.861216,0.760893,0.928944,0.051519,85.1023,159.473,36.0091,0.502339,1.13125,18.2386,0.956061,0.368088,0.606702,0.634585,1.1714,0.648932,1.58774,1.92507,1.38747,0.873863,1.69769,2.55429,106.594,61.9371,7.87001,0.073832,-0.795764,2.91143,0.315932,0.001123,0.033516,0.106087,1.35597,5.38825,0.836553,0.406583,0.637639,0.762221,1.45845,1.48013,1.60281,1.59104,1.26136,0.786971,1.06893,0.01363,131.553,47.1509,6.86665,0.052197,0.224744,-0.97165,0.223906,0.00051,0.022588,0.10088,-0.149908,-0.962891,0.128449,0.006644,0.081512,0.213317,0.034749,0.18641,0.112393,0.007339,0.085668,0.215341,0.028719,0.169467,17.7383,5.6041,0.320186,0.761463,15.8102,3.54001,0.285383,0.481002,1.23415,0.708716,0.875,1.00949,0.917365,0.062684,1.71596,0.289611,0.602192,1.33596,0.020528,168.305,99.15,92.8091,0.714475,0.936361,33.45,0,0.784142,0.448349,0.351197,0.353166,6.1895,140.575,3.0039,14.6824,0.299284,0.142835,2.09532,26.9071,39.4375,10.0386,0.279544,1.58889,2.33333,20.6975,34.0597,2.86818,0.997154,20.6975,0,0,0,0
26.6075,5.82046,20.1792,0.821095,5.17037,6.69084,176.278,0.976799,4.52111,1.72115,0.320672,1,-51.3619,227.64,1.10287,0.043367,2.93997,3.65623,2.18081,0.383675,0.596464,1.12734,1.06221,0.817683,0.223781,0.170731,0.290063,0.008849,0.268632,0.15462,0.115527,0.180933,0.136776,0.16349,0.146126,0.152978,0.111238,0.159371,0.127103,0.150175,0.108513,0.125924,0.070929,0.113579,0.107331,0.114354,0.105178,0.08962,0.057007,0.059084,0.077555,0.056548,0.084551,0.067509,0.05558,0.062409,109.094,375.641,19.3815,0.177658,1.28894,1.28767,0.277961,0.005097,0.07139,0.256834,-0.917523,0.320018,7.57449,0.948125,21.4242,38.3169,0.351817,0.013549,0.000111,-0.039865,-0.000919,0.003805,1e-06,0,0,0,0,0,0.002251,0,0,0,0,0,0,0.002799,1e-06,0,0,0,0,0,0.003827,1e-06,0,0,0,0,0,0.114486,1.27578,0.394624,0.693138,1.12158,0.040179,136.218,58.7315,36.8704,0.645993,0.989771,30.0324,1.43409,0.467413,0.683676,0.476731,0.215382,-0.656081,0.870698,0.175465,0.418886,0.481092,0.710441,-0.093688,95.3824,42.0204,6.48231,0.067961,0.438207,-0.216641,0.363934,0.000854,0.029226,0.080305,-0.284702,-0.382304,0.501932,0.053558,0.231425,0.461069,1.41448,0.99984,2.10632,0.820504,0.905817,0.430047,-0.63334,-0.784382,136.245,285.534,16.8977,0.124024,0.487574,-0.62822,0.211304,0.002807,0.052981,0.250733,-0.287336,-0.824305,0.278019,0.017567,0.13254,0.168797,0.006595,0.081207,0.097307,0.002013,0.044865,0.408341,0.030837,0.175606,13.1109,4.77152,0.492754,0.629946,6.81254,1.43952,0.256039,0.190048,1.42841,0.58061,0.35,2.41912,0.944143,0.053473,4.36994,0.112862,0.526508,1.51344,0.02185,183.481,40.3426,69.9907,0.839885,0.802361,34.875,0,0.687232,0.534264,0.39794,0.39991,5.10378,97.6698,5.97063,23.9083,0.134541,0.081572,1.64935,22.967,39.4375,6.45341,0.190431,2.02,4.78947,18.0265,35.1352,1.79261,1,18.0265,0,0,0,0
29.3068,6.10857,22.2073,0.746747,4.55309,8.34772,155.888,0.979259,4.06926,1.91162,0.294704,1,26.5763,129.312,1.16605,0.052083,3.15124,4.37633,2.09053,1.37585,0.47769,1.11691,1.30031,1.31138,0.244445,0.741865,0.311392,0.355952,0.303111,0.228178,0.183183,0.087929,0.133112,0.164457,0.128444,0.176445,0.110353,0.132614,0.125782,0.13904,0.102282,0.117351,0.084555,0.102068,0.131879,0.124194,0.121039,0.112654,0.072799,0.094796,0.078336,0.103506,0.075682,0.076263,0.05162,0.033052,85.4719,235.494,15.3458,0.179542,1.1443,0.930778,0.262059,0.005327,0.072984,0.278503,-0.752947,0.128452,7.78116,0.345313,24.4927,181.273,0.562949,0.059193,0.007751,0.360836,-0.001639,0.003257,3e-06,0,0,0,0,0,0.001649,1e-06,0,0,0,0,0,0.002462,2e-06,0,0,0,0,0,0.003271,3e-06,0,0,0,0,0,0.158758,0.680741,0.648075,0.748277,0.988193,0.070022,119.335,73.6862,32.7155,0.592311,1.03433,35.5983,1.56063,1.04343,1.02148,0.654534,0.642321,-0.651784,1.1652,1.08074,1.03959,0.892196,2.64545,6.19127,73.4565,28.8443,5.37069,0.073114,-0.027936,-0.069437,0.477551,0.001023,0.03199,0.066987,0.240386,-0.028204,0.561166,0.103136,0.321147,0.572286,1.4487,1.13896,1.75278,0.946187,0.972721,0.55496,0.150012,-1.76895,107.071,166.577,12.9065,0.120541,0.356438,-0.72977,0.315809,0.002693,0.051894,0.16432,-0.155485,-0.837798,0.288281,0.035604,0.188689,0.215236,0.036877,0.192033,0.103659,0.003519,0.059323,0.323775,0.032286,0.179682,11.8255,5.6473,0.403509,0.725765,7.19816,2.27324,0.245614,0.292147,1.45762,0.66131,0.359577,1.50427,0.969905,0.064747,1.83659,0.26075,0.613497,1.36665,0.024056,159.72,46.7992,51.2761,0.777452,0.935504,27.4017,0,1.06169,0.738384,0.522879,0.524848,2.23376,165.169,6.57796,14.8072,0.294954,0.175881,1.67701,34.601,39.4375,9.32159,0.237588,1.38365,1.5,29.5638,35.1352,5.01932,1,29.5638,0,0,0,0
